,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
180,AuxIVA-IP2,3,10,3,0.4130625,1,5,1995074678,0,0,0,-4.672631272,-4.552090948,0,0,0
181,AuxIVA-IP2,3,10,3,0.4130625,1,5,1995074678,50,1,0.335096252,-1.151827358,1.34240139,3.520803915,5.894492337,0.333333333
182,AuxIVA-IP2,3,10,3,0.4130625,1,0,671780907,0,0,0,-6.819134966,-6.690268927,0,0,0
183,AuxIVA-IP2,3,10,3,0.4130625,1,0,671780907,50,1,0.333755493,-13.32856875,-4.021088363,-6.509433785,2.669180564,0
184,AuxIVA-IP2,3,10,3,0.4130625,1,-5,789925284,0,0,0,-10.65696593,-10.50862765,0,0,0
185,AuxIVA-IP2,3,10,3,0.4130625,1,-5,789925284,50,1,0.309694621,-18.33188806,-8.601070795,-7.674922134,1.90755686,0
186,AuxIVA-IP2,3,10,3,0.4130625,1,0,1675701733,0,0,0,-6.855487156,-6.752243193,0,0,0
187,AuxIVA-IP2,3,10,3,0.4130625,1,0,1675701733,50,1,0.324162082,-4.394663816,-1.904743267,2.46082334,4.847499927,0
188,AuxIVA-IP2,3,10,3,0.4130625,1,10,878579710,0,0,0,-3.513371512,-3.421322284,0,0,0
189,AuxIVA-IP2,3,10,3,0.4130625,1,10,878579710,50,1,0.32963541,0.471690677,4.03944424,3.985062189,7.460766524,0.333333333
190,AuxIVA-IP2,3,10,3,0.4130625,1,10,1402032510,0,0,0,-3.688028596,-3.559615242,0,0,0
191,AuxIVA-IP2,3,10,3,0.4130625,1,10,1402032510,50,1,0.328756494,2.101982909,4.872491107,5.790011506,8.43210635,0.333333333
192,AuxIVA-IP2,3,10,3,0.4130625,1,5,1981297353,0,0,0,-4.650964383,-4.541666786,0,0,0
193,AuxIVA-IP2,3,10,3,0.4130625,1,5,1981297353,50,1,0.304291376,-2.76769799,0.270112355,1.883266394,4.811779141,0.333333333
194,AuxIVA-IP2,3,10,3,0.4130625,1,5,671780907,0,0,0,-4.590141683,-4.474393621,0,0,0
195,AuxIVA-IP2,3,10,3,0.4130625,1,5,671780907,50,1,0.324925979,-4.607473055,-1.396259702,-0.017331372,3.07813392,0.333333333
196,AuxIVA-IP2,3,10,3,0.4130625,1,0,561383553,0,0,0,-7.039681597,-6.865230148,0,0,0
197,AuxIVA-IP2,3,10,3,0.4130625,1,0,561383553,50,1,0.325263912,-5.453883749,-2.45169954,1.585797848,4.413530607,0.333333333
198,AuxIVA-IP2,3,10,3,0.4130625,1,-5,36027469,0,0,0,-10.49891151,-10.37344761,0,0,0
199,AuxIVA-IP2,3,10,3,0.4130625,1,-5,36027469,50,1,0.320466934,-17.56965606,-8.53237355,-7.07074455,1.841074064,0
200,AuxIVA-IP2,3,10,3,0.4130625,1,0,1063926992,0,0,0,-7.095290408,-6.946185159,0,0,0
